Subject,Group,Channel,Delta Power,Theta Power,Alpha Power,Beta Power
sub-023,Alzheimer's Disease,F8,7.188662723141106e-10,2.6037678543714224e-10,7.468879778876355e-11,1.186891085386952e-11
sub-023,Alzheimer's Disease,T3,5.383869894591481e-10,1.4358067858148742e-10,3.2341645741668046e-11,9.758985888133412e-12
sub-023,Alzheimer's Disease,T4,5.247495871134075e-10,1.3882281526420166e-10,3.2107546640452736e-11,1.0011720202541248e-11
sub-023,Alzheimer's Disease,T5,5.409767099100901e-10,1.4695286458461672e-10,3.705248391996583e-11,9.40748078864255e-12
sub-023,Alzheimer's Disease,T6,9.603924789897613e-10,3.0491017576651125e-10,1.0241376811230659e-10,2.4830544318354705e-11
sub-023,Alzheimer's Disease,Fz,5.419292849028366e-10,1.4452517858743468e-10,3.3321413395303207e-11,9.005648722085853e-12
sub-023,Alzheimer's Disease,Cz,5.271723141057434e-10,1.3356317851344984e-10,2.924364335493058e-11,8.592520949926341e-12
sub-023,Alzheimer's Disease,Pz,5.976122452725087e-10,1.4288233356560302e-10,3.1345717754108036e-11,8.230983993580013e-12
sub-024,Alzheimer's Disease,Fp1,1.285826158267759e-10,1.973643906818963e-11,4.563896915481942e-12,1.1315852012453494e-12
sub-024,Alzheimer's Disease,Fp2,1.322214173554439e-10,2.0221103045077733e-11,4.312811031760085e-12,9.196575277940371e-13
sub-024,Alzheimer's Disease,F3,9.516855658778194e-11,1.5527626719436544e-11,3.718727971708942e-12,7.269707729830457e-13
sub-024,Alzheimer's Disease,F4,9.420933186232176e-11,1.4301553036581846e-11,3.5130254659665773e-12,6.820698064958175e-13
sub-024,Alzheimer's Disease,C3,8.98844659215676e-11,1.106762985003482e-11,2.5672540671243212e-12,5.441392991011844e-13
sub-024,Alzheimer's Disease,C4,8.791505098682619e-11,1.0500063528997857e-11,2.5692082911605355e-12,5.47994929359539e-13
sub-024,Alzheimer's Disease,P3,9.130943945968688e-11,1.1719640298485851e-11,3.0302105988930363e-12,5.694661108065277e-13
sub-024,Alzheimer's Disease,P4,9.040196481234702e-11,1.1764142560629286e-11,2.963222895656348e-12,5.628990641041788e-13
sub-024,Alzheimer's Disease,O1,9.212171378694598e-11,1.2112153139791752e-11,3.478911686166645e-12,6.703890699328667e-13
sub-024,Alzheimer's Disease,O2,9.197619302776166e-11,1.2516233658584173e-11,3.5393375635566303e-12,6.779799612807681e-13
sub-024,Alzheimer's Disease,F7,1.1047570660318916e-10,1.847487819646554e-11,4.294830230385744e-12,7.968703048474568e-13
sub-024,Alzheimer's Disease,F8,1.0382144670554589e-10,1.6321895191710103e-11,3.9176497809852825e-12,7.672863533781176e-13
sub-024,Alzheimer's Disease,T3,1.0099910872169684e-10,1.7032786015895426e-11,3.909750664017262e-12,7.115262299051528e-13
sub-024,Alzheimer's Disease,T4,9.506563659168182e-11,1.4729258740872815e-11,3.5566944930122294e-12,6.979301447871112e-13
sub-024,Alzheimer's Disease,T5,9.400342966928099e-11,1.4394767691410457e-11,3.696635723154773e-12,7.041900146843257e-13
sub-024,Alzheimer's Disease,T6,9.127326107392685e-11,1.4067160852858036e-11,3.55602044545344e-12,6.896797105160685e-13
sub-024,Alzheimer's Disease,Fz,9.402309915136084e-11,1.5152418225393725e-11,3.55946829606527e-12,6.37782313156743e-13
sub-024,Alzheimer's Disease,Cz,8.820509463712032e-11,9.60397211703015e-12,2.4881733887149024e-12,5.690872787870815e-13
sub-024,Alzheimer's Disease,Pz,9.054363999573162e-11,1.0638222654197113e-11,2.7646791353060454e-12,5.227056102729208e-13
sub-025,Alzheimer's Disease,Fp1,1.4962433279996427e-10,1.3158379591452791e-11,5.82626721524052e-12,1.2408509289814802e-12
sub-025,Alzheimer's Disease,Fp2,2.15546325814358e-10,1.4144472567814563e-11,5.905538811617011e-12,1.1766444839249406e-12
sub-025,Alzheimer's Disease,F3,1.1836226100186508e-10,1.1441125710062596e-11,4.291173451573969e-12,9.905642026176728e-13
sub-025,Alzheimer's Disease,F4,1.2901196011450927e-10,1.284041135506078e-11,4.793755174857216e-12,1.2264401937233455e-12
sub-025,Alzheimer's Disease,C3,1.178226224123609e-10,1.1215909649581182e-11,2.7981355927302678e-12,7.63790323463856e-13
sub-025,Alzheimer's Disease,C4,1.1786253334333018e-10,1.1272937027069192e-11,2.8019008073064618e-12,7.297848008107322e-13
sub-025,Alzheimer's Disease,P3,1.1874450642312563e-10,1.155752436081637e-11,9.057761007112229e-12,8.41309375895256e-13
sub-025,Alzheimer's Disease,P4,1.2089818523594538e-10,1.1917919326285758e-11,1.1565545789416676e-11,9.166354137393682e-13
sub-025,Alzheimer's Disease,O1,1.295982248676509e-10,1.3611652623299577e-11,2.8819241151919764e-11,1.3419458051775365e-12
sub-025,Alzheimer's Disease,O2,1.25344271857963e-10,1.3596644534777573e-11,3.027320587689665e-11,1.338018282040466e-12
sub-025,Alzheimer's Disease,F7,1.202870725999527e-10,1.1658014470683016e-11,4.504968287091907e-12,3.253984264898951e-12
sub-025,Alzheimer's Disease,F8,1.2385375668182168e-10,1.1985996457118406e-11,4.4050498837160995e-12,2.7423902439076857e-12
sub-025,Alzheimer's Disease,T3,1.1939435175344098e-10,1.1956278654543561e-11,4.84127468818307e-12,2.817584790543305e-12
sub-025,Alzheimer's Disease,T4,1.2212984985920373e-10,1.2129827210417462e-11,5.031380983828152e-12,2.0994299792514378e-12
sub-025,Alzheimer's Disease,T5,1.2065122637490688e-10,1.284123289518791e-11,1.5855100015820795e-11,1.3996600501082386e-12
sub-025,Alzheimer's Disease,T6,1.2119700872808718e-10,1.3134093776420566e-11,2.0126316002095635e-11,1.3029824380955777e-12
sub-025,Alzheimer's Disease,Fz,1.1807702513671732e-10,1.1391079454257373e-11,4.7947735947902935e-12,7.377684213551847e-13
sub-025,Alzheimer's Disease,Cz,1.1849454384795677e-10,1.125714035931188e-11,3.0437799633706615e-12,6.486440919100135e-13
sub-025,Alzheimer's Disease,Pz,1.1917170532539968e-10,1.1443002561182811e-11,7.990600105227772e-12,7.599444277695203e-13
sub-026,Alzheimer's Disease,Fp1,1.892534519787088e-10,2.5776494299136765e-11,5.465648805744038e-12,2.355315081381287e-12
sub-026,Alzheimer's Disease,Fp2,2.3358797486946877e-10,2.9173461407667967e-11,5.604061546594629e-12,2.3469573185985603e-12
sub-026,Alzheimer's Disease,F3,9.889380607843378e-11,1.2895035648979953e-11,3.1204670273384907e-12,2.100773955311993e-12
sub-026,Alzheimer's Disease,F4,1.0501270076425817e-10,1.3191315230905935e-11,3.370778088227897e-12,3.046204008149154e-12
sub-026,Alzheimer's Disease,C3,9.225519151812446e-11,9.732150512926751e-12,2.5088367759078685e-12,1.4301205267595944e-12
sub-026,Alzheimer's Disease,C4,9.196803406683644e-11,9.541088172421123e-12,2.481033536418792e-12,1.4667906332435297e-12
sub-026,Alzheimer's Disease,P3,9.655396344992853e-11,1.107750363044115e-11,2.8222730035714653e-12,1.3035234851519136e-12
sub-026,Alzheimer's Disease,P4,9.455678120416652e-11,1.1313598248123745e-11,2.849128559761736e-12,1.4155412483657627e-12
sub-026,Alzheimer's Disease,O1,1.0217171570635404e-10,1.3864953020982523e-11,4.113611821706375e-12,2.1591179022079884e-12
sub-026,Alzheimer's Disease,O2,1.0960870412297535e-10,1.5632069466419932e-11,4.533575693246516e-12,2.293045767877873e-12
sub-026,Alzheimer's Disease,F7,1.1378578920341591e-10,1.6987533515521526e-11,6.0683430304659825e-12,1.0689360195039234e-11
sub-026,Alzheimer's Disease,F8,1.3705779409111583e-10,1.7137792170248527e-11,4.868986961017406e-12,5.358918902403168e-12
sub-026,Alzheimer's Disease,T3,9.842612917439157e-11,1.1820918267845164e-11,3.5502467883574506e-12,3.5725208634366624e-12
sub-026,Alzheimer's Disease,T4,1.0350639420497574e-10,1.2043398957358318e-11,3.819893787149378e-12,3.80273032140662e-12
sub-026,Alzheimer's Disease,T5,9.609719545696196e-11,1.1486130024893916e-11,3.1631860754274776e-12,1.8300861393829387e-12
sub-026,Alzheimer's Disease,T6,1.002873315512595e-10,1.4297245494420216e-11,3.873620123809952e-12,1.9427418866615104e-12
sub-026,Alzheimer's Disease,Fz,9.692318270684978e-11,1.2036452169581814e-11,2.9038598810633967e-12,1.1940896558938697e-12
sub-026,Alzheimer's Disease,Cz,9.284945547047046e-11,1.0013988962628965e-11,2.7147250969809496e-12,1.1992715970914006e-12
sub-026,Alzheimer's Disease,Pz,9.855243399975064e-11,1.1023961538998377e-11,2.8677287401805422e-12,1.4197891075777548e-12
sub-027,Alzheimer's Disease,Fp1,3.543533998990895e-10,3.155780499619163e-11,6.427186559511246e-12,1.9578061464078542e-12
sub-027,Alzheimer's Disease,Fp2,2.1794046221537712e-10,3.4089843335187176e-11,6.464214020878985e-12,1.8172573412002347e-12
sub-027,Alzheimer's Disease,F3,1.734077417363068e-10,3.427301115133996e-11,5.923051333316786e-12,1.6060455888219187e-12
sub-027,Alzheimer's Disease,F4,1.655257632989195e-10,3.245584105537505e-11,6.036623238569013e-12,1.7101449489513237e-12
sub-027,Alzheimer's Disease,C3,1.340565849098534e-10,1.7857517317622678e-11,5.368048278849114e-12,1.4812373240954026e-12
sub-027,Alzheimer's Disease,C4,1.338438495252919e-10,1.778229889197395e-11,5.583604832099431e-12,1.4892074150426197e-12
sub-027,Alzheimer's Disease,P3,1.3754484379309713e-10,2.1073943958438688e-11,5.946204543387484e-12,1.5139272791194651e-12
sub-027,Alzheimer's Disease,P4,1.434466432208493e-10,2.3052786828405705e-11,5.815663895833719e-12,1.4159877253461549e-12
sub-027,Alzheimer's Disease,O1,1.4422115926546624e-10,2.582145833560807e-11,7.182037488646639e-12,1.6670295642623232e-12
sub-027,Alzheimer's Disease,O2,1.489676674278778e-10,2.7429817407650387e-11,6.88912216860058e-12,1.5673297730786751e-12
sub-027,Alzheimer's Disease,F7,1.838688059888243e-10,2.6368454430625995e-11,7.244864295022765e-12,2.456794831082778e-12
sub-027,Alzheimer's Disease,F8,1.900892868010445e-10,3.1025151450798015e-11,7.101529213272475e-12,2.7234061001599805e-12
sub-027,Alzheimer's Disease,T3,1.5039173421951183e-10,2.204469630304883e-11,6.576425586068578e-12,2.132059143203059e-12
sub-027,Alzheimer's Disease,T4,5.548280484048642e-10,9.534937188884719e-11,4.3844595901043696e-11,1.7831125620866392e-11
sub-027,Alzheimer's Disease,T5,1.412566765822126e-10,2.2138553976688673e-11,6.359281189142712e-12,1.8480666734831627e-12
sub-027,Alzheimer's Disease,T6,1.4301901753388794e-10,2.6054210194303624e-11,6.559616289140029e-12,1.627605859948826e-12
sub-027,Alzheimer's Disease,Fz,1.6929232502005296e-10,4.232498858092994e-11,7.56241432060178e-12,1.6684435951206065e-12
sub-027,Alzheimer's Disease,Cz,1.5805519690144728e-10,1.942006487280183e-11,6.024712917064444e-12,1.7687173577694585e-12
sub-027,Alzheimer's Disease,Pz,1.4336655771560177e-10,2.2667893260628248e-11,5.902140040805064e-12,1.4660739699785544e-12
sub-028,Alzheimer's Disease,Fp1,1.3358689863839171e-10,1.9579187192138974e-11,4.0661113533842474e-12,8.519835030969363e-13
sub-028,Alzheimer's Disease,Fp2,1.1762618732127347e-10,1.8501919367975907e-11,3.916961621148886e-12,7.879370952938823e-13
sub-028,Alzheimer's Disease,F3,8.787090765379668e-11,1.450504072954473e-11,3.1693905962872136e-12,6.235506666215742e-13
sub-028,Alzheimer's Disease,F4,8.541766461063015e-11,1.2729211447093137e-11,3.065236607838176e-12,6.405968432287981e-13
sub-028,Alzheimer's Disease,C3,8.13966194047469e-11,9.923255274483011e-12,2.3444643557035084e-12,4.850699871370978e-13
sub-028,Alzheimer's Disease,C4,8.136248920975356e-11,9.928676710608701e-12,2.3716699560385943e-12,5.295189831539919e-13
sub-028,Alzheimer's Disease,P3,8.340991183066624e-11,1.086991416919042e-11,2.7948219024785383e-12,5.875967502335856e-13
sub-028,Alzheimer's Disease,P4,8.323078270325835e-11,1.0299744724190458e-11,2.4651368442473437e-12,5.38229771529376e-13
sub-028,Alzheimer's Disease,O1,8.239259116257327e-11,1.1052056273951037e-11,3.0034940325633878e-12,6.459029002381469e-13
sub-028,Alzheimer's Disease,O2,8.242602624982232e-11,1.0302525962749637e-11,2.7218505731729625e-12,6.017327548843858e-13
sub-028,Alzheimer's Disease,F7,9.69234078410337e-11,1.7073076628320035e-11,3.5528720498048936e-12,6.768239786406725e-13
sub-028,Alzheimer's Disease,F8,9.517251427971727e-11,1.514809450808342e-11,3.5021856206490715e-12,7.151224852257135e-13
sub-028,Alzheimer's Disease,T3,8.812543831539263e-11,1.52964484097909e-11,3.328772628081642e-12,6.386626845068742e-13
sub-028,Alzheimer's Disease,T4,8.364674102661746e-11,1.1919284713224175e-11,2.8916808857593213e-12,6.076608055858405e-13
sub-028,Alzheimer's Disease,T5,8.22065416452986e-11,1.2125404525949088e-11,2.9907848746147563e-12,6.355422025993802e-13
sub-028,Alzheimer's Disease,T6,8.271510094474159e-11,1.0852511715902141e-11,2.7815844819487228e-12,5.882660638846686e-13
sub-028,Alzheimer's Disease,Fz,8.698059951122452e-11,1.3796726516141167e-11,3.1216599876822575e-12,5.94922140017672e-13
sub-028,Alzheimer's Disease,Cz,8.129980746916361e-11,9.289567444528704e-12,2.4249657859034416e-12,5.73080275081191e-13
sub-028,Alzheimer's Disease,Pz,8.110261018763061e-11,9.365388023713726e-12,2.3979513567292894e-12,5.213519335768315e-13
sub-029,Alzheimer's Disease,Fp1,1.9145940603764573e-09,1.0095476495714211e-10,1.2592178766076558e-11,2.7476526423252553e-12
sub-029,Alzheimer's Disease,Fp2,1.885879479724234e-09,9.170212740641109e-11,1.205901603739864e-11,2.611480393405352e-12
sub-029,Alzheimer's Disease,F3,1.9101554924269094e-09,9.219817070599142e-11,1.2267629862929087e-11,2.422791935317534e-12
sub-029,Alzheimer's Disease,F4,1.8697934456379254e-09,9.07522628409846e-11,1.1933757379761972e-11,2.615485768183352e-12
sub-029,Alzheimer's Disease,C3,1.862168137416682e-09,8.677832379837525e-11,1.1211632715957782e-11,2.2006706477966874e-12
sub-029,Alzheimer's Disease,C4,1.8710271222278963e-09,8.669448409502433e-11,1.1016575891912332e-11,2.2251389203839203e-12
sub-029,Alzheimer's Disease,P3,1.8554067174564444e-09,8.734043141062518e-11,1.14550698920296e-11,2.2195292018315026e-12
sub-029,Alzheimer's Disease,P4,1.8520721213475193e-09,8.712238788749745e-11,1.1343305112264529e-11,2.2354042352635177e-12
sub-029,Alzheimer's Disease,O1,1.8667163802012935e-09,8.866200054158642e-11,1.245860872595156e-11,2.4112989320638827e-12
sub-029,Alzheimer's Disease,O2,1.873417232621397e-09,8.815131599000291e-11,1.2349644119444815e-11,2.4454864006403923e-12
sub-029,Alzheimer's Disease,F7,1.8536891263577923e-09,8.968050801082697e-11,1.178703121625511e-11,2.4551169078689776e-12
sub-029,Alzheimer's Disease,F8,2.5233057630640025e-09,4.435916416221129e-10,1.1901440792770123e-10,3.9349285338038485e-11
sub-029,Alzheimer's Disease,T3,1.8667287430861406e-09,9.006934352104478e-11,1.1517596221149153e-11,2.340727948738002e-12
sub-029,Alzheimer's Disease,T4,1.858419186944337e-09,9.014372325615454e-11,1.1329097123096243e-11,2.3766065523288777e-12
sub-029,Alzheimer's Disease,T5,1.853993118192442e-09,8.814832733467384e-11,1.1568331175833075e-11,2.2408719855692828e-12
sub-029,Alzheimer's Disease,T6,1.8852582895757517e-09,8.967897900456717e-11,1.1771920940774709e-11,2.34072427319577e-12
sub-029,Alzheimer's Disease,Fz,1.8708167780357667e-09,8.981012739905434e-11,1.1454024798227084e-11,2.2623734166460834e-12
sub-029,Alzheimer's Disease,Cz,1.861058331495207e-09,8.560202639360171e-11,1.1282536984611e-11,2.3096798969233763e-12
sub-029,Alzheimer's Disease,Pz,1.8682284799715157e-09,8.738786449073238e-11,1.1583274273947438e-11,2.2602839202863945e-12
sub-030,Alzheimer's Disease,Fp1,3.433268279982813e-10,3.637288830026338e-11,7.899902534936589e-12,2.4255156138951878e-12
sub-030,Alzheimer's Disease,Fp2,2.9546053501380956e-10,3.376665436059742e-11,7.354736003454204e-12,3.791350031406322e-12
sub-030,Alzheimer's Disease,F3,2.161274038541612e-10,3.258242718657318e-11,6.054981078210995e-12,1.030277478584617e-12
sub-030,Alzheimer's Disease,F4,1.6933600753102062e-10,2.654575626302916e-11,5.469014591392705e-12,1.6600500072417435e-12
sub-030,Alzheimer's Disease,C3,1.3929856634229914e-10,1.5943638301546917e-11,4.069497666257372e-12,7.527513435848584e-13
sub-030,Alzheimer's Disease,C4,1.3701952366337512e-10,1.5674396272964552e-11,4.194193166474202e-12,7.316058031221637e-13
sub-030,Alzheimer's Disease,P3,1.4244124152042178e-10,1.710215154569077e-11,4.430325701543278e-12,7.911676935123732e-13
sub-030,Alzheimer's Disease,P4,1.5546252008199695e-10,1.89673326579476e-11,5.130252744433124e-12,1.070624267421437e-12
sub-030,Alzheimer's Disease,O1,1.5626527283831948e-10,2.1767650039754656e-11,5.818163959254107e-12,1.5412265908598087e-12
sub-030,Alzheimer's Disease,O2,1.4470671822228997e-08,1.980715291832033e-09,6.238936008707494e-10,1.8808602267677422e-10
sub-030,Alzheimer's Disease,F7,2.530864058161465e-10,3.506852958240371e-11,8.353689168852298e-12,1.2274732495082174e-12
sub-030,Alzheimer's Disease,F8,1.916886217938012e-10,3.0060343797244534e-11,7.185081814441294e-12,1.4064989055228823e-12
sub-030,Alzheimer's Disease,T3,2.355803258242317e-10,3.102516283278681e-11,7.331854396874973e-12,1.003040075336221e-12
sub-030,Alzheimer's Disease,T4,1.7413044420285265e-10,2.4077102048905416e-11,6.2242518732698146e-12,1.2045197253271615e-12
sub-030,Alzheimer's Disease,T5,1.800205157766869e-10,2.4196019063329497e-11,6.512900240695854e-12,1.0385531116609392e-12
sub-030,Alzheimer's Disease,T6,1.6043680592241904e-10,2.03047138384647e-11,5.5099786152594195e-12,1.1719197063575457e-12
sub-030,Alzheimer's Disease,Fz,2.0277831660529e-10,3.9067406447766135e-11,5.408951899473715e-12,9.207164434469252e-13
sub-030,Alzheimer's Disease,Cz,1.5566004990664096e-10,1.7300468499818767e-11,3.6327264389068294e-12,8.108914838884779e-13
sub-030,Alzheimer's Disease,Pz,1.3914629016570436e-10,1.6739721473425294e-11,3.965904411981013e-12,8.44936363685012e-13
sub-031,Alzheimer's Disease,Fp1,3.6007847294793834e-10,4.431172067760065e-11,1.4275814875165758e-11,4.0626201075451275e-12
sub-031,Alzheimer's Disease,Fp2,3.7348791714437437e-10,4.5063120572806795e-11,1.4474657368279783e-11,4.213031150153991e-12
sub-031,Alzheimer's Disease,F3,3.4509506696568095e-10,4.20272443164987e-11,1.3198453901057574e-11,3.666239216213182e-12
sub-031,Alzheimer's Disease,F4,3.5288219513783216e-10,4.3010356994420985e-11,1.3611905109053098e-11,3.85075717695036e-12
sub-031,Alzheimer's Disease,C3,3.4458019482572747e-10,4.143192155204107e-11,1.2654206590156256e-11,3.623132996159659e-12
sub-031,Alzheimer's Disease,C4,3.5034716789801763e-10,4.234006453358599e-11,1.3061840209609776e-11,3.703660711754262e-12
sub-031,Alzheimer's Disease,P3,3.2515957828296835e-10,3.916803628688121e-11,1.4020730348746318e-11,3.466590560880027e-12
sub-031,Alzheimer's Disease,P4,3.5184583062513954e-10,4.253927031499254e-11,1.4018987027750629e-11,3.5735032161886834e-12
sub-031,Alzheimer's Disease,O1,3.511766134392015e-10,4.36714948866005e-11,1.903543464276562e-11,3.988156728407826e-12
sub-031,Alzheimer's Disease,O2,3.600065873963832e-10,4.4111943882340377e-11,2.24484263790719e-11,3.9740644125831925e-12
sub-031,Alzheimer's Disease,F7,3.560718089439211e-10,4.327952324147623e-11,1.3818536823401126e-11,4.461893268152332e-12
sub-031,Alzheimer's Disease,F8,3.5608148630379363e-10,4.346209312977895e-11,1.3606861895979539e-11,3.956832941329478e-12
sub-031,Alzheimer's Disease,T3,3.5170245037353826e-10,4.349817460955941e-11,1.4562036886640838e-11,4.214135773318127e-12
sub-031,Alzheimer's Disease,T4,3.507997956665701e-10,4.268587930122994e-11,1.376961153091699e-11,4.54796914545822e-12
sub-031,Alzheimer's Disease,T5,3.465980203306045e-10,4.344543722327148e-11,2.0093815557245306e-11,3.890071066799972e-12
sub-031,Alzheimer's Disease,T6,3.585408745362142e-10,4.4128476277535206e-11,1.8355017305714307e-11,3.886862644195913e-12
sub-031,Alzheimer's Disease,Fz,3.521784118617644e-10,4.3343506489158564e-11,1.4169838711796412e-11,3.800812448786494e-12
sub-031,Alzheimer's Disease,Cz,3.509439824536917e-10,4.2449339611933e-11,1.347144122923771e-11,3.750239756365347e-12
sub-031,Alzheimer's Disease,Pz,3.4428554585226147e-10,4.117127531310225e-11,1.4124226281129747e-11,3.650714742558173e-12
sub-032,Alzheimer's Disease,Fp1,7.731875040494221e-10,2.9660972236202444e-10,1.869590676086283e-10,6.900827420213729e-11
sub-032,Alzheimer's Disease,Fp2,7.521035575610953e-10,2.9700291266767536e-10,1.867405424778587e-10,6.929948330827083e-11
sub-032,Alzheimer's Disease,F3,7.138261939579663e-10,2.898051515879243e-10,1.8553113274538422e-10,6.870477283331941e-11
sub-032,Alzheimer's Disease,F4,7.124774749760622e-10,2.916036829545546e-10,1.8615297019695914e-10,6.882326071822315e-11
sub-032,Alzheimer's Disease,C3,7.073515884124195e-10,2.8700954555211955e-10,1.8475010174726564e-10,6.872399948820174e-11
sub-032,Alzheimer's Disease,C4,7.072926959733352e-10,2.883872149285358e-10,1.8532751100483553e-10,6.878193556924191e-11
sub-032,Alzheimer's Disease,P3,7.070702684113631e-10,2.882559191917812e-10,1.8479500762335829e-10,6.884813375722821e-11
sub-032,Alzheimer's Disease,P4,7.068759153183868e-10,2.9031433283305675e-10,1.8557796491506052e-10,6.89462841606753e-11
sub-032,Alzheimer's Disease,O1,7.102715750284007e-10,2.919369498823557e-10,1.86147566275629e-10,6.905242382041603e-11
sub-032,Alzheimer's Disease,O2,7.11566067779159e-10,2.9315980110911787e-10,1.8754642496345794e-10,6.92050890513112e-11
sub-032,Alzheimer's Disease,F7,7.2087600609945e-10,2.914656874629451e-10,1.8650083887975681e-10,6.890374429179815e-11
sub-032,Alzheimer's Disease,F8,7.34466491888523e-10,2.950693178476279e-10,1.8710382364832418e-10,6.91450501612811e-11
sub-032,Alzheimer's Disease,T3,7.133807088552606e-10,2.905113334471391e-10,1.8640187021816954e-10,6.887848162145924e-11
sub-032,Alzheimer's Disease,T4,7.145234124658493e-10,2.931306436752617e-10,1.8650256588189843e-10,6.897265595263207e-11
sub-032,Alzheimer's Disease,T5,7.107642860192501e-10,2.909281330396834e-10,1.8567778773726067e-10,6.899682283478067e-11
sub-032,Alzheimer's Disease,T6,7.121629674813111e-10,2.9529432068504186e-10,1.874743927220795e-10,6.924319861777326e-11
sub-032,Alzheimer's Disease,Fz,7.144726597522286e-10,2.9144273146714827e-10,1.8600502771627905e-10,6.869049048833389e-11
sub-032,Alzheimer's Disease,Cz,7.078232668427065e-10,2.869801100466374e-10,1.8492557372593197e-10,6.859461254414273e-11
sub-032,Alzheimer's Disease,Pz,7.069560875871132e-10,2.890287894154429e-10,1.8493053604312124e-10,6.87692074624569e-11
sub-033,Alzheimer's Disease,Fp1,9.491057558194682e-11,1.0075095297559395e-11,3.840197723486319e-12,1.9541180059240315e-12
sub-033,Alzheimer's Disease,Fp2,9.766761206593268e-11,1.0370440431004147e-11,3.7294339094263605e-12,2.2103905357904274e-12
sub-033,Alzheimer's Disease,F3,8.298081315776052e-11,9.210764153400085e-12,3.1920462356488107e-12,1.4774596151012173e-12
sub-033,Alzheimer's Disease,F4,8.222164155010055e-11,9.435958933828458e-12,3.0052632658380558e-12,1.6237177406245085e-12
sub-033,Alzheimer's Disease,C3,7.941521512081698e-11,8.384062314315661e-12,2.6312830217393536e-12,7.33944723273348e-13
sub-033,Alzheimer's Disease,C4,7.937635642240985e-11,8.513270437101011e-12,2.712781456927899e-12,7.432879956502298e-13
sub-033,Alzheimer's Disease,P3,7.995636605378044e-11,8.706959803133841e-12,3.3959954633787876e-12,8.807281720978629e-13
sub-033,Alzheimer's Disease,P4,8.003529795198318e-11,9.040293555887592e-12,3.653555845998457e-12,8.732046531773726e-13
sub-033,Alzheimer's Disease,O1,8.115267451838846e-11,9.622449373110052e-12,4.603340758165506e-12,1.1116027562856413e-12
sub-033,Alzheimer's Disease,O2,8.12930217195932e-11,9.540536534225715e-12,3.60556990954293e-12,9.288304660224255e-13
sub-033,Alzheimer's Disease,F7,8.821754537867875e-11,1.0807784043810516e-11,6.2286384115499656e-12,1.2906233144416608e-12
sub-033,Alzheimer's Disease,F8,8.653698111252377e-11,9.96053566513019e-12,4.2153484680123265e-12,1.7035271909961985e-12
sub-033,Alzheimer's Disease,T3,8.311552495911183e-11,1.0178712239621121e-11,7.008111138345399e-12,1.3049322392955563e-12
sub-033,Alzheimer's Disease,T4,8.271376296028619e-11,1.0455375184178673e-11,6.203549192858662e-12,1.2710440290543534e-12
sub-033,Alzheimer's Disease,T5,8.123459955578768e-11,9.60719283070061e-12,5.545482883651147e-12,1.148309509711738e-12
sub-033,Alzheimer's Disease,T6,8.068888309609224e-11,9.695116504558131e-12,4.694034365117828e-12,1.0633200516193793e-12
sub-033,Alzheimer's Disease,Fz,8.232850100758896e-11,1.0295091664072434e-11,3.141753806844719e-12,1.2721769444600622e-12
sub-033,Alzheimer's Disease,Cz,7.99961081549307e-11,8.997971346598728e-12,2.508607537459139e-12,7.878551883163943e-13
sub-033,Alzheimer's Disease,Pz,7.970923671829734e-11,8.798695825961432e-12,2.609416733780035e-12,6.75685800116171e-13
sub-034,Alzheimer's Disease,Fp1,1.32908851368754e-10,1.3446823241386328e-11,2.699077779429991e-12,7.237057738573414e-13
sub-034,Alzheimer's Disease,Fp2,1.255142262154675e-10,1.2593377007974286e-11,2.722978464402381e-12,7.317144250057489e-13
sub-034,Alzheimer's Disease,F3,1.1077875981854956e-10,1.1162626608143972e-11,2.5265268681794947e-12,6.523480233805354e-13
sub-034,Alzheimer's Disease,F4,1.0197995727035244e-10,1.017601024848372e-11,2.397707745796823e-12,5.852893395158151e-13
sub-034,Alzheimer's Disease,C3,1.0247339460316531e-10,9.958103158521688e-12,2.3653960921169245e-12,5.904772213250816e-13
sub-034,Alzheimer's Disease,C4,1.0555031227016086e-10,1.0218209152782782e-11,2.523660365697243e-12,6.432117148500128e-13
sub-034,Alzheimer's Disease,P3,1.122366317632105e-10,1.1402064724304137e-11,2.9258746230418104e-12,7.859958039017708e-13
sub-034,Alzheimer's Disease,P4,1.042638052220416e-10,1.0290013683629135e-11,2.7238298723424852e-12,7.032490261728129e-13
sub-034,Alzheimer's Disease,O1,1.0282839434953778e-10,1.1148796871472061e-11,3.1855797181997757e-12,7.727073034199525e-13
sub-034,Alzheimer's Disease,O2,1.0816211932623513e-10,1.163568486693029e-11,3.403755879193574e-12,8.075621488784274e-13
sub-034,Alzheimer's Disease,F7,1.185249354716549e-08,1.2025279745738127e-09,3.161846909258509e-10,4.6569559684312754e-11
sub-034,Alzheimer's Disease,F8,1.0594249617984396e-10,1.1575118575548386e-11,2.722928896910958e-12,6.63594580332584e-13
sub-034,Alzheimer's Disease,T3,1.0384725927407859e-10,1.1364115147486187e-11,2.5860981790602776e-12,7.757557567057661e-13
sub-034,Alzheimer's Disease,T4,1.0192741172053383e-10,1.1703438096785195e-11,2.7615746760614005e-12,6.285414018478689e-13
sub-034,Alzheimer's Disease,T5,1.0231193902769815e-10,1.1066069382699074e-11,2.8680520688743734e-12,7.307287251776516e-13
sub-034,Alzheimer's Disease,T6,1.023289277642056e-10,1.1761841493293669e-11,3.190297981070063e-12,7.316359230705577e-13
